employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
NYM-MGR-carlos-mendoza,,Carlos Mendoza,Manager,Coaching Staff,1,NYM,2023,2023-07-01,,,,,
NYM-L2-BENCH-john-gibbons,NYM-MGR-carlos-mendoza,John Gibbons,Bench Coach,Coaching Staff,2,NYM,2023,2023-07-01,,,,,
NYM-L2-PITCHING-jeremy-hefner,NYM-MGR-carlos-mendoza,Jeremy Hefner,Pitching Coach,Coaching Staff,2,NYM,2023,2023-07-01,,,,,
NYM-L2-HITTING-eric-chavez,NYM-MGR-carlos-mendoza,Eric Chavez,Hitting Coach,Coaching Staff,2,NYM,2023,2023-07-01,,,,,
NYM-L3-BULLPEN,NYM-L2-PITCHING-jeremy-hefner,Bullpen Coach,Bullpen Coach,Coaching Staff,3,NYM,2023,2023-07-01,,,,,
NYM-L3-STARTERS,NYM-L2-PITCHING-jeremy-hefner,Starting Pitchers Coach,Starting Pitchers Coach,Coaching Staff,3,NYM,2023,2023-07-01,,,,,
NYM-L3-INFIELD,NYM-L2-HITTING-eric-chavez,Infield Coach,Infield Coach,Coaching Staff,3,NYM,2023,2023-07-01,,,,,
NYM-L3-OUTFIELD,NYM-L2-HITTING-eric-chavez,Outfield Coach,Outfield Coach,Coaching Staff,3,NYM,2023,2023-07-01,,,,,
NYM-L3-1B,NYM-L2-BENCH-john-gibbons,First Base Coach,First Base Coach,Coaching Staff,3,NYM,2023,2023-07-01,,,,,
NYM-L3-3B,NYM-L2-BENCH-john-gibbons,Third Base Coach,Third Base Coach,Coaching Staff,3,NYM,2023,2023-07-01,,,,,
MLB-641360,NYM-L3-BULLPEN,Phil Bickford,Pitcher,Player,4,NYM,2023,2023-07-01,641360.0,P,61.0,0.0,
MLB-656257,NYM-L3-BULLPEN,Jeff Brigham,Pitcher,Player,4,NYM,2023,2023-07-01,656257.0,P,37.0,0.0,
MLB-676130,NYM-L3-STARTERS,Jos\xc3\xa9 Butt\xc3\xb3,Pitcher,Player,4,NYM,2023,2023-07-01,676130.0,P,9.0,7.0,
MLB-471911,NYM-L3-STARTERS,Carlos Carrasco,Pitcher,Player,4,NYM,2023,2023-07-01,471911.0,P,20.0,20.0,
MLB-656322,NYM-L3-BULLPEN,Sam Coonrod,Pitcher,Player,4,NYM,2023,2023-07-01,656322.0,P,10.0,0.0,
MLB-595928,NYM-L3-BULLPEN,John Curtiss,Pitcher,Player,4,NYM,2023,2023-07-01,595928.0,P,15.0,0.0,
MLB-641645,NYM-L3-BULLPEN,Luis Guillorme,Pitcher,Player,4,NYM,2023,2023-07-01,641645.0,P,1.0,0.0,
