employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
PHI-MGR-rob-thomson,,Rob Thomson,Manager,Coaching Staff,1,PHI,2025,2025-07-01,,,,,
PHI-L2-BENCH-mike-calitri,PHI-MGR-rob-thomson,Mike Calitri,Bench Coach,Coaching Staff,2,PHI,2025,2025-07-01,,,,,
PHI-L2-PITCHING-caleb-cotham,PHI-MGR-rob-thomson,Caleb Cotham,Pitching Coach,Coaching Staff,2,PHI,2025,2025-07-01,,,,,
PHI-L2-HITTING-kevin-long,PHI-MGR-rob-thomson,Kevin Long,Hitting Coach,Coaching Staff,2,PHI,2025,2025-07-01,,,,,
PHI-L3-BULLPEN,PHI-L2-PITCHING-caleb-cotham,Bullpen Coach,Bullpen Coach,Coaching Staff,3,PHI,2025,2025-07-01,,,,,
PHI-L3-STARTERS,PHI-L2-PITCHING-caleb-cotham,Starting Pitchers Coach,Starting Pitchers Coach,Coaching Staff,3,PHI,2025,2025-07-01,,,,,
PHI-L3-INFIELD,PHI-L2-HITTING-kevin-long,Infield Coach,Infield Coach,Coaching Staff,3,PHI,2025,2025-07-01,,,,,
PHI-L3-OUTFIELD,PHI-L2-HITTING-kevin-long,Outfield Coach,Outfield Coach,Coaching Staff,3,PHI,2025,2025-07-01,,,,,
PHI-L3-1B,PHI-L2-BENCH-mike-calitri,First Base Coach,First Base Coach,Coaching Staff,3,PHI,2025,2025-07-01,,,,,
PHI-L3-3B,PHI-L2-BENCH-mike-calitri,Third Base Coach,Third Base Coach,Coaching Staff,3,PHI,2025,2025-07-01,,,,,
MLB-621237,PHI-L3-BULLPEN,Jos\xc3\xa9 Alvarado,Pitcher,Player,4,PHI,2025,2025-07-01,621237.0,P,28.0,0.0,
MLB-621383,PHI-L3-BULLPEN,Tanner Banks,Pitcher,Player,4,PHI,2025,2025-07-01,621383.0,P,69.0,1.0,
MLB-676969,PHI-L3-BULLPEN,Brett de Geus,Pitcher,Player,4,PHI,2025,2025-07-01,676969.0,P,1.0,0.0,
MLB-676510,PHI-L3-BULLPEN,Nolan Hoffman,Pitcher,Player,4,PHI,2025,2025-07-01,676510.0,P,1.0,0.0,
MLB-686751,PHI-L3-BULLPEN,Seth Johnson,Pitcher,Player,4,PHI,2025,2025-07-01,686751.0,P,10.0,0.0,
MLB-689147,PHI-L3-BULLPEN,Orion Kerkering,Pitcher,Player,4,PHI,2025,2025-07-01,689147.0,P,69.0,0.0,
MLB-676661,PHI-L3-BULLPEN,Max Lazar,Pitcher,Player,4,PHI,2025,2025-07-01,676661.0,P,36.0,0.0,
MLB-666200,PHI-L3-STARTERS,Jes\xc3\xbas Luzardo,Pitcher,Player,4,PHI,2025,2025-07-01,666200.0,P,32.0,32.0,
MLB-641835,PHI-L3-BULLPEN,Tim Mayza,Pitcher,Player,4,PHI,2025,2025-07-01,641835.0,P,15.0,0.0,
MLB-675650,PHI-L3-BULLPEN,Michael Mercado,Pitcher,Player,4,PHI,2025,2025-07-01,675650.0,P,3.0,0.0,
MLB-605400,PHI-L3-STARTERS,Aaron Nola,Pitcher,Player,4,PHI,2025,2025-07-01,605400.0,P,17.0,17.0,
MLB-660604,PHI-L3-BULLPEN,Alan Rangel,Pitcher,Player,4,PHI,2025,2025-07-01,660604.0,P,5.0,0.0,
MLB-642016,PHI-L3-BULLPEN,Daniel Robert,Pitcher,Player,4,PHI,2025,2025-07-01,642016.0,P,15.0,0.0,
MLB-502085,PHI-L3-BULLPEN,David Robertson,Pitcher,Player,4,PHI,2025,2025-07-01,502085.0,P,20.0,0.0,
MLB-605447,PHI-L3-BULLPEN,Jordan Romano,Pitcher,Player,4,PHI,2025,2025-07-01,605447.0,P,49.0,0.0,
MLB-605452,PHI-L3-BULLPEN,Joe Ross,Pitcher,Player,4,PHI,2025,2025-07-01,605452.0,P,37.0,1.0,
MLB-614179,PHI-L3-BULLPEN,Jos\xc3\xa9 Ruiz,Pitcher,Player,4,PHI,2025,2025-07-01,614179.0,P,18.0,0.0,
MLB-650911,PHI-L3-STARTERS,Cristopher S\xc3\xa1nchez,Pitcher,Player,4,PHI,2025,2025-07-01,650911.0,P,32.0,32.0,
MLB-621381,PHI-L3-BULLPEN,Matt Strahm,Pitcher,Player,4,PHI,2025,2025-07-01,621381.0,P,66.0,0.0,
MLB-624133,PHI-L3-STARTERS,Ranger Suarez,Pitcher,Player,4,PHI,2025,2025-07-01,624133.0,P,26.0,26.0,
