employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
ATL-MGR-brian-snitker,,Brian Snitker,Manager,Coaching Staff,1,ATL,2025,2025-07-01,,,,,
ATL-L2-BENCH-walt-weiss,ATL-MGR-brian-snitker,Walt Weiss,Bench Coach,Coaching Staff,2,ATL,2025,2025-07-01,,,,,
ATL-L2-PITCHING-rick-kranitz,ATL-MGR-brian-snitker,Rick Kranitz,Pitching Coach,Coaching Staff,2,ATL,2025,2025-07-01,,,,,
ATL-L2-HITTING-kevin-seitzer,ATL-MGR-brian-snitker,Kevin Seitzer,Hitting Coach,Coaching Staff,2,ATL,2025,2025-07-01,,,,,
ATL-L3-BULLPEN,ATL-L2-PITCHING-rick-kranitz,Bullpen Coach,Bullpen Coach,Coaching Staff,3,ATL,2025,2025-07-01,,,,,
ATL-L3-STARTERS,ATL-L2-PITCHING-rick-kranitz,Starting Pitchers Coach,Starting Pitchers Coach,Coaching Staff,3,ATL,2025,2025-07-01,,,,,
ATL-L3-INFIELD,ATL-L2-HITTING-kevin-seitzer,Infield Coach,Infield Coach,Coaching Staff,3,ATL,2025,2025-07-01,,,,,
ATL-L3-OUTFIELD,ATL-L2-HITTING-kevin-seitzer,Outfield Coach,Outfield Coach,Coaching Staff,3,ATL,2025,2025-07-01,,,,,
ATL-L3-1B,ATL-L2-BENCH-walt-weiss,First Base Coach,First Base Coach,Coaching Staff,3,ATL,2025,2025-07-01,,,,,
ATL-L3-3B,ATL-L2-BENCH-walt-weiss,Third Base Coach,Third Base Coach,Coaching Staff,3,ATL,2025,2025-07-01,,,,,
MLB-660644,ATL-L3-BULLPEN,Vidal Bruj\xc3\xa1n,Pitcher,Player,4,ATL,2025,2025-07-01,660644.0,P,2.0,0.0,
MLB-607481,ATL-L3-BULLPEN,Aaron Bummer,Pitcher,Player,4,ATL,2025,2025-07-01,607481.0,P,42.0,2.0,
MLB-445926,ATL-L3-BULLPEN,Jesse Chavez,Pitcher,Player,4,ATL,2025,2025-07-01,445926.0,P,4.0,0.0,
MLB-680735,ATL-L3-BULLPEN,Austin Cox,Pitcher,Player,4,ATL,2025,2025-07-01,680735.0,P,13.0,1.0,
MLB-669721,ATL-L3-STARTERS,Davis Daniel,Pitcher,Player,4,ATL,2025,2025-07-01,669721.0,P,3.0,2.0,
MLB-664747,ATL-L3-BULLPEN,Alexis D\xc3\xadaz,Pitcher,Player,4,ATL,2025,2025-07-01,664747.0,P,18.0,0.0,
MLB-689266,ATL-L3-BULLPEN,Dylan Dodd,Pitcher,Player,4,ATL,2025,2025-07-01,689266.0,P,28.0,0.0,
MLB-693821,ATL-L3-STARTERS,Bryce Elder,Pitcher,Player,4,ATL,2025,2025-07-01,693821.0,P,28.0,28.0,
MLB-607200,ATL-L3-STARTERS,Erick Fedde,Pitcher,Player,4,ATL,2025,2025-07-01,607200.0,P,32.0,24.0,
MLB-800311,ATL-L3-STARTERS,Didier Fuentes,Pitcher,Player,4,ATL,2025,2025-07-01,800311.0,P,4.0,4.0,
MLB-802686,ATL-L3-BULLPEN,Hayden Harris,Pitcher,Player,4,ATL,2025,2025-07-01,802686.0,P,3.0,0.0,
MLB-643361,ATL-L3-BULLPEN,Kevin Herget,Pitcher,Player,4,ATL,2025,2025-07-01,643361.0,P,7.0,0.0,
MLB-678226,ATL-L3-BULLPEN,Daysbel Hern\xc3\xa1ndez,Pitcher,Player,4,ATL,2025,2025-07-01,678226.0,P,39.0,0.0,
MLB-656550,ATL-L3-STARTERS,Grant Holmes,Pitcher,Player,4,ATL,2025,2025-07-01,656550.0,P,22.0,21.0,
MLB-628452,ATL-L3-BULLPEN,Raisel Iglesias,Pitcher,Player,4,ATL,2025,2025-07-01,628452.0,P,70.0,0.0,
MLB-572955,ATL-L3-BULLPEN,Pierce Johnson,Pitcher,Player,4,ATL,2025,2025-07-01,572955.0,P,65.0,0.0,
MLB-641755,ATL-L3-BULLPEN,Tyler Kinley,Pitcher,Player,4,ATL,2025,2025-07-01,641755.0,P,73.0,0.0,
MLB-669276,ATL-L3-BULLPEN,Dylan Lee,Pitcher,Player,4,ATL,2025,2025-07-01,669276.0,P,74.0,0.0,
MLB-625643,ATL-L3-BULLPEN,Reynaldo L\xc3\xb3pez,Pitcher,Player,4,ATL,2025,2025-07-01,625643.0,P,1.0,1.0,
MLB-691548,ATL-L3-BULLPEN,Rolddy Mu\xc3\xb1oz,Pitcher,Player,4,ATL,2025,2025-07-01,691548.0,P,3.0,0.0,
MLB-606303,ATL-L3-BULLPEN,Joel Payamps,Pitcher,Player,4,ATL,2025,2025-07-01,606303.0,P,30.0,0.0,
MLB-656848,ATL-L3-BULLPEN,Michael Petersen,Pitcher,Player,4,ATL,2025,2025-07-01,656848.0,P,15.0,0.0,
MLB-615698,ATL-L3-STARTERS,Cal Quantrill,Pitcher,Player,4,ATL,2025,2025-07-01,615698.0,P,26.0,26.0,
MLB-614179,ATL-L3-BULLPEN,Jos\xc3\xa9 Ruiz,Pitcher,Player,4,ATL,2025,2025-07-01,614179.0,P,18.0,0.0,
MLB-519242,ATL-L3-STARTERS,Chris Sale,Pitcher,Player,4,ATL,2025,2025-07-01,519242.0,P,21.0,20.0,
MLB-680885,ATL-L3-STARTERS,Spencer Schwellenbach,Pitcher,Player,4,ATL,2025,2025-07-01,680885.0,P,17.0,17.0,
MLB-700363,ATL-L3-STARTERS,AJ Smith-Shawver,Pitcher,Player,4,ATL,2025,2025-07-01,700363.0,P,9.0,9.0,
MLB-676702,ATL-L3-BULLPEN,Hunter Stratton,Pitcher,Player,4,ATL,2025,2025-07-01,676702.0,P,15.0,0.0,
MLB-675911,ATL-L3-STARTERS,Spencer Strider,Pitcher,Player,4,ATL,2025,2025-07-01,675911.0,P,23.0,23.0,
MLB-660761,ATL-L3-BULLPEN,Jos\xc3\xa9 Suarez,Pitcher,Player,4,ATL,2025,2025-07-01,660761.0,P,7.0,1.0,
MLB-593833,ATL-L3-BULLPEN,Wander Suero,Pitcher,Player,4,ATL,2025,2025-07-01,593833.0,P,5.0,0.0,
MLB-605507,ATL-L3-BULLPEN,Zach Thompson,Pitcher,Player,4,ATL,2025,2025-07-01,605507.0,P,2.0,0.0,
MLB-694462,ATL-L3-STARTERS,Hurston Waldrep,Pitcher,Player,4,ATL,2025,2025-07-01,694462.0,P,10.0,9.0,
MLB-686249,ATL-L3-BULLPEN,Nathan Wiles,Pitcher,Player,4,ATL,2025,2025-07-01,686249.0,P,1.0,0.0,
MLB-663897,ATL-L3-BULLPEN,Luke Williams,Pitcher,Player,4,ATL,2025,2025-07-01,663897.0,P,6.0,0.0,
MLB-660670,ATL-L3-INFIELD,Ronald Acu\xc3\xb1a Jr.,Position Player,Player,4,ATL,2025,2025-07-01,660670.0,H,,,412.0
MLB-645277,ATL-L3-OUTFIELD,Ozzie Albies,Position Player,Player,4,ATL,2025,2025-07-01,645277.0,H,,,667.0
MLB-669397,ATL-L3-OUTFIELD,Nick Allen,Position Player,Player,4,ATL,2025,2025-07-01,669397.0,H,,,416.0
MLB-805373,ATL-L3-OUTFIELD,Nacho Alvarez Jr.,Position Player,Player,4,ATL,2025,2025-07-01,805373.0,H,,,208.0
MLB-606115,ATL-L3-OUTFIELD,Orlando Arcia,Position Player,Player,4,ATL,2025,2025-07-01,606115.0,H,,,214.0
MLB-640492,ATL-L3-INFIELD,Jos\xc3\xa9 Az\xc3\xb3car,Position Player,Player,4,ATL,2025,2025-07-01,640492.0,H,,,21.0
MLB-686948,ATL-L3-OUTFIELD,Drake Baldwin,Position Player,Player,4,ATL,2025,2025-07-01,686948.0,H,,,446.0
MLB-650559,ATL-L3-OUTFIELD,Bryan De La Cruz,Position Player,Player,4,ATL,2025,2025-07-01,650559.0,H,,,50.0
MLB-656413,ATL-L3-OUTFIELD,Stuart Fairchild,Position Player,Player,4,ATL,2025,2025-07-01,656413.0,H,,,55.0
MLB-641584,ATL-L3-INFIELD,Jake Fraley,Position Player,Player,4,ATL,2025,2025-07-01,641584.0,H,,,217.0
MLB-671739,ATL-L3-INFIELD,Michael Harris II,Position Player,Player,4,ATL,2025,2025-07-01,671739.0,H,,,641.0
MLB-672284,ATL-L3-INFIELD,Jarred Kelenic,Position Player,Player,4,ATL,2025,2025-07-01,672284.0,H,,,65.0
MLB-506702,ATL-L3-INFIELD,Sandy Le\xc3\xb3n,Position Player,Player,4,ATL,2025,2025-07-01,506702.0,H,,,12.0
MLB-669221,ATL-L3-INFIELD,Sean Murphy,Position Player,Player,4,ATL,2025,2025-07-01,669221.0,H,,,337.0
MLB-621566,ATL-L3-OUTFIELD,Matt Olson,Position Player,Player,4,ATL,2025,2025-07-01,621566.0,H,,,724.0
MLB-542303,ATL-L3-INFIELD,Marcell Ozuna,Position Player,Player,4,ATL,2025,2025-07-01,542303.0,H,,,592.0
MLB-595777,ATL-L3-OUTFIELD,Jurickson Profar,Position Player,Player,4,ATL,2025,2025-07-01,595777.0,H,,,371.0
MLB-663586,ATL-L3-OUTFIELD,Austin Riley,Position Player,Player,4,ATL,2025,2025-07-01,663586.0,H,,,447.0
MLB-592696,ATL-L3-OUTFIELD,Eddie Rosario,Position Player,Player,4,ATL,2025,2025-07-01,592696.0,H,,,8.0
MLB-657077,ATL-L3-OUTFIELD,Alex Verdugo,Position Player,Player,4,ATL,2025,2025-07-01,657077.0,H,,,213.0
