employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
MLB-543594,MIA-L3-BULLPEN,Sean Nolin,Pitcher,Player,4,MIA,2023,2023-07-01,543594.0,P,1.0,0.0,
MLB-595345,MIA-L3-BULLPEN,Steven Okert,Pitcher,Player,4,MIA,2023,2023-07-01,595345.0,P,64.0,2.0,
MLB-691587,MIA-L3-STARTERS,Eury P\xc3\xa9rez,Pitcher,Player,4,MIA,2023,2023-07-01,691587.0,P,19.0,19.0,
MLB-640462,MIA-L3-BULLPEN,A.J. Puk,Pitcher,Player,4,MIA,2023,2023-07-01,640462.0,P,58.0,0.0,
MLB-629498,MIA-L3-BULLPEN,Johan Quezada,Pitcher,Player,4,MIA,2023,2023-07-01,629498.0,P,1.0,0.0,
MLB-502085,MIA-L3-BULLPEN,David Robertson,Pitcher,Player,4,MIA,2023,2023-07-01,502085.0,P,62.0,0.0,
MLB-669432,MIA-L3-STARTERS,Trevor Rogers,Pitcher,Player,4,MIA,2023,2023-07-01,669432.0,P,4.0,4.0,
MLB-656945,MIA-L3-BULLPEN,Tanner Scott,Pitcher,Player,4,MIA,2023,2023-07-01,656945.0,P,74.0,0.0,
MLB-656970,MIA-L3-BULLPEN,Devin Smeltzer,Pitcher,Player,4,MIA,2023,2023-07-01,656970.0,P,9.0,1.0,
MLB-666277,MIA-L3-BULLPEN,George Soriano,Pitcher,Player,4,MIA,2023,2023-07-01,666277.0,P,26.0,1.0,
MLB-607732,MIA-L3-BULLPEN,Jacob Stallings,Pitcher,Player,4,MIA,2023,2023-07-01,607732.0,P,7.0,0.0,
MLB-677960,MIA-L3-STARTERS,Ryan Weathers,Pitcher,Player,4,MIA,2023,2023-07-01,677960.0,P,15.0,12.0,
MLB-676070,MIA-L3-OUTFIELD,Jacob Amaya,Position Player,Player,4,MIA,2023,2023-07-01,676070.0,H,,,9.0
MLB-650333,MIA-L3-INFIELD,Luis Arraez,Position Player,Player,4,MIA,2023,2023-07-01,650333.0,H,,,617.0
MLB-542932,MIA-L3-INFIELD,Jon Berti,Position Player,Player,4,MIA,2023,2023-07-01,542932.0,H,,,424.0
MLB-680814,MIA-L3-INFIELD,Peyton Burdick,Position Player,Player,4,MIA,2023,2023-07-01,680814.0,H,,,37.0
MLB-665862,MIA-L3-INFIELD,Jazz Chisholm Jr.,Position Player,Player,4,MIA,2023,2023-07-01,665862.0,H,,,383.0
MLB-643265,MIA-L3-INFIELD,Garrett Cooper,Position Player,Player,4,MIA,2023,2023-07-01,643265.0,H,,,457.0
MLB-641505,MIA-L3-INFIELD,Jonathan Davis,Position Player,Player,4,MIA,2023,2023-07-01,641505.0,H,,,104.0
MLB-650559,MIA-L3-OUTFIELD,Bryan De La Cruz,Position Player,Player,4,MIA,2023,2023-07-01,650559.0,H,,,626.0
MLB-669364,MIA-L3-INFIELD,Xavier Edwards,Position Player,Player,4,MIA,2023,2023-07-01,669364.0,H,,,84.0
MLB-663743,MIA-L3-OUTFIELD,Nick Fortes,Position Player,Player,4,MIA,2023,2023-07-01,663743.0,H,,,323.0
MLB-541645,MIA-L3-INFIELD,Avisa\xc3\xadl Garc\xc3\xada,Position Player,Player,4,MIA,2023,2023-07-01,541645.0,H,,,118.0
MLB-493329,MIA-L3-OUTFIELD,Yuli Gurriel,Position Player,Player,4,MIA,2023,2023-07-01,493329.0,H,,,329.0
MLB-641658,MIA-L3-INFIELD,Garrett Hampson,Position Player,Player,4,MIA,2023,2023-07-01,641658.0,H,,,252.0
MLB-667472,MIA-L3-INFIELD,Dane Myers,Position Player,Player,4,MIA,2023,2023-07-01,667472.0,H,,,70.0
MLB-660821,MIA-L3-OUTFIELD,Jes\xc3\xbas S\xc3\xa1nchez,Position Player,Player,4,MIA,2023,2023-07-01,660821.0,H,,,402.0
MLB-516416,MIA-L3-OUTFIELD,Jean Segura,Position Player,Player,4,MIA,2023,2023-07-01,516416.0,H,,,326.0
MLB-624585,MIA-L3-INFIELD,Jorge Soler,Position Player,Player,4,MIA,2023,2023-07-01,624585.0,H,,,580.0
MLB-621563,MIA-L3-INFIELD,Joey Wendle,Position Player,Player,4,MIA,2023,2023-07-01,621563.0,H,,,318.0
