employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
MLB-592836,PHI-L3-STARTERS,Taijuan Walker,Pitcher,Player,4,PHI,2023,2023-07-01,592836.0,P,31.0,31.0,
MLB-554430,PHI-L3-STARTERS,Zack Wheeler,Pitcher,Player,4,PHI,2023,2023-07-01,554430.0,P,32.0,32.0,
MLB-664761,PHI-L3-OUTFIELD,Alec Bohm,Position Player,Player,4,PHI,2023,2023-07-01,664761.0,H,,,611.0
MLB-592206,PHI-L3-OUTFIELD,Nick Castellanos,Position Player,Player,4,PHI,2023,2023-07-01,592206.0,H,,,671.0
MLB-666801,PHI-L3-INFIELD,Rodolfo Castro,Position Player,Player,4,PHI,2023,2023-07-01,666801.0,H,,,256.0
MLB-595909,PHI-L3-OUTFIELD,Jake Cave,Position Player,Player,4,PHI,2023,2023-07-01,595909.0,H,,,203.0
MLB-656403,PHI-L3-INFIELD,Drew Ellis,Position Player,Player,4,PHI,2023,2023-07-01,656403.0,H,,,29.0
MLB-656495,PHI-L3-INFIELD,Dalton Guthrie,Position Player,Player,4,PHI,2023,2023-07-01,656495.0,H,,,28.0
MLB-669742,PHI-L3-OUTFIELD,Darick Hall,Position Player,Player,4,PHI,2023,2023-07-01,669742.0,H,,,56.0
MLB-547180,PHI-L3-OUTFIELD,Bryce Harper,Position Player,Player,4,PHI,2023,2023-07-01,547180.0,H,,,546.0
MLB-669016,PHI-L3-OUTFIELD,Brandon Marsh,Position Player,Player,4,PHI,2023,2023-07-01,669016.0,H,,,472.0
MLB-665506,PHI-L3-INFIELD,Cristian Pache,Position Player,Player,4,PHI,2023,2023-07-01,665506.0,H,,,95.0
MLB-592663,PHI-L3-INFIELD,J.T. Realmuto,Position Player,Player,4,PHI,2023,2023-07-01,592663.0,H,,,540.0
MLB-679032,PHI-L3-INFIELD,Johan Rojas,Position Player,Player,4,PHI,2023,2023-07-01,679032.0,H,,,164.0
MLB-656941,PHI-L3-INFIELD,Kyle Schwarber,Position Player,Player,4,PHI,2023,2023-07-01,656941.0,H,,,720.0
MLB-624641,PHI-L3-INFIELD,Edmundo Sosa,Position Player,Player,4,PHI,2023,2023-07-01,624641.0,H,,,300.0
MLB-681082,PHI-L3-INFIELD,Bryson Stott,Position Player,Player,4,PHI,2023,2023-07-01,681082.0,H,,,640.0
MLB-596117,PHI-L3-OUTFIELD,Garrett Stubbs,Position Player,Player,4,PHI,2023,2023-07-01,596117.0,H,,,125.0
MLB-607208,PHI-L3-INFIELD,Trea Turner,Position Player,Player,4,PHI,2023,2023-07-01,607208.0,H,,,691.0
MLB-642215,PHI-L3-INFIELD,Weston Wilson,Position Player,Player,4,PHI,2023,2023-07-01,642215.0,H,,,22.0
